Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (FBS),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"FBS","Food Balances (2010-)","012","Algeria","684","Fat supply quantity (g/capita/day)","S2762","Demersal Fish","2022","2022","g/cap/d","0.01","E","Estimated value",""
"FBS","Food Balances (2010-)","012","Algeria","681","Fat supply quantity (t)","S2762","Demersal Fish","2022","2022","t","233.93","E","Estimated value",""
"FBS","Food Balances (2010-)","012","Algeria","5511","Production","S2763","Pelagic Fish","2022","2022","1000 t","70.98","E","Estimated value",""
"FBS","Food Balances (2010-)","012","Algeria","5611","Import quantity","S2763","Pelagic Fish","2022","2022","1000 t","33.15","E","Estimated value",""
"FBS","Food Balances (2010-)","012","Algeria","5911","Export quantity","S2763","Pelagic Fish","2022","2022","1000 t","2.23","E","Estimated value",""
"FBS","Food Balances (2010-)","012","Algeria","5301","Domestic supply quantity","S2763","Pelagic Fish","2022","2022","1000 t","101.9","I","Imputed value",""
"FBS","Food Balances (2010-)","012","Algeria","5142","Food","S2763","Pelagic Fish","2022","2022","1000 t","101.9","E","Estimated value",""
"FBS","Food Balances (2010-)","012","Algeria","645","Food supply quantity (kg/capita/yr)","S2763","Pelagic Fish","2022","2022","kg/cap","2.27","E","Estimated value",""
"FBS","Food Balances (2010-)","012","Algeria","664","Food supply (kcal/capita/day)","S2763","Pelagic Fish","2022","2022","kcal/cap/d","5.04","E","Estimated value",""
"FBS","Food Balances (2010-)","012","Algeria","661","Food supply (kcal)","S2763","Pelagic Fish","2022","2022","Kcal","82621.19","E","Estimated value",""
"FBS","Food Balances (2010-)","012","Algeria","674","Protein supply quantity (g/capita/day)","S2763","Pelagic Fish","2022","2022","g/cap/d","0.73","E","Estimated value",""
"FBS","Food Balances (2010-)","012","Algeria","671","Protein supply quantity (t)","S2763","Pelagic Fish","2022","2022","t","11936.87","E","Estimated value",""
"FBS","Food Balances (2010-)","012","Algeria","684","Fat supply quantity (g/capita/day)","S2763","Pelagic Fish","2022","2022","g/cap/d","0.23","E","Estimated value",""
"FBS","Food Balances (2010-)","012","Algeria","681","Fat supply quantity (t)","S2763","Pelagic Fish","2022","2022","t","3753.42","E","Estimated value",""
"FBS","Food Balances (2010-)","012","Algeria","5511","Production","S2764","Marine Fish, Other","2022","2022","1000 t","0.3","E","Estimated value",""
"FBS","Food Balances (2010-)","012","Algeria","5611","Import quantity","S2764","Marine Fish, Other","2022","2022","1000 t","0.53","E","Estimated value",""
"FBS","Food Balances (2010-)","012","Algeria","5301","Domestic supply quantity","S2764","Marine Fish, Other","2022","2022","1000 t","0.83","I","Imputed value",""
"FBS","Food Balances (2010-)","012","Algeria","5527","Seed","S2764","Marine Fish, Other","2022","2022","1000 t","0","E","Estimated value",""
"FBS","Food Balances (2010-)","012","Algeria","5154","Other uses (non-food)","S2764","Marine Fish, Other","2022","2022","1000 t","0","E","Estimated value",""
"FBS","Food Balances (2010-)","012","Algeria","5142","Food","S2764","Marine Fish, Other","2022","2022","1000 t","0.82","E","Estimated value",""
"FBS","Food Balances (2010-)","012","Algeria","645","Food supply quantity (kg/capita/yr)","S2764","Marine Fish, Other","2022","2022","kg/cap","0.02","E","Estimated value",""
"FBS","Food Balances (2010-)","012","Algeria","664","Food supply (kcal/capita/day)","S2764","Marine Fish, Other","2022","2022","kcal/cap/d","0.03","E","Estimated value",""
"FBS","Food Balances (2010-)","012","Algeria","661","Food supply (kcal)","S2764","Marine Fish, Other","2022","2022","Kcal","525.66","E","Estimated value",""
"FBS","Food Balances (2010-)","012","Algeria","674","Protein supply quantity (g/capita/day)","S2764","Marine Fish, Other","2022","2022","g/cap/d","0.01","E","Estimated value",""
"FBS","Food Balances (2010-)","012","Algeria","671","Protein supply quantity (t)","S2764","Marine Fish, Other","2022","2022","t","84.19","E","Estimated value",""
"FBS","Food Balances (2010-)","012","Algeria","684","Fat supply quantity (g/capita/day)","S2764","Marine Fish, Other","2022","2022","g/cap/d","0","E","Estimated value",""
"FBS","Food Balances (2010-)","012","Algeria","681","Fat supply quantity (t)","S2764","Marine Fish, Other","2022","2022","t","20.49","E","Estimated value",""
"FBS","Food Balances (2010-)","012","Algeria","5511","Production","S2769","Aquatic Animals, Others","2022","2022","1000 t","0.21","E","Estimated value",""
"FBS","Food Balances (2010-)","012","Algeria","5611","Import quantity","S2769","Aquatic Animals, Others","2022","2022","1000 t","0","E","Estimated value",""
"FBS","Food Balances (2010-)","012","Algeria","5911","Export quantity","S2769","Aquatic Animals, Others","2022","2022","1000 t","0.2","E","Estimated value",""
"FBS","Food Balances (2010-)","012","Algeria","5301","Domestic supply quantity","S2769","Aquatic Animals, Others","2022","2022","1000 t","0.01","I","Imputed value",""
"FBS","Food Balances (2010-)","012","Algeria","5142","Food","S2769","Aquatic Animals, Others","2022","2022","1000 t","0.01","E","Estimated value",""
"FBS","Food Balances (2010-)","012","Algeria","645","Food supply quantity (kg/capita/yr)","S2769","Aquatic Animals, Others","2022","2022","kg/cap","0","E","Estimated value",""
"FBS","Food Balances (2010-)","012","Algeria","664","Food supply (kcal/capita/day)","S2769","Aquatic Animals, Others","2022","2022","kcal/cap/d","0","E","Estimated value",""
"FBS","Food Balances (2010-)","012","Algeria","661","Food supply (kcal)","S2769","Aquatic Animals, Others","2022","2022","Kcal","3.87","E","Estimated value",""
"FBS","Food Balances (2010-)","012","Algeria","674","Protein supply quantity (g/capita/day)","S2769","Aquatic Animals, Others","2022","2022","g/cap/d","0","E","Estimated value",""
"FBS","Food Balances (2010-)","012","Algeria","671","Protein supply quantity (t)","S2769","Aquatic Animals, Others","2022","2022","t","0.39","E","Estimated value",""
"FBS","Food Balances (2010-)","012","Algeria","684","Fat supply quantity (g/capita/day)","S2769","Aquatic Animals, Others","2022","2022","g/cap/d","0","E","Estimated value",""
"FBS","Food Balances (2010-)","012","Algeria","681","Fat supply quantity (t)","S2769","Aquatic Animals, Others","2022","2022","t","0.09","E","Estimated value",""
"FBS","Food Balances (2010-)","012","Algeria","5611","Import quantity","S2775","Aquatic Plants","2022","2022","1000 t","0","E","Estimated value",""
"FBS","Food Balances (2010-)","012","Algeria","5911","Export quantity","S2775","Aquatic Plants","2022","2022","1000 t","0","E","Estimated value",""
"FBS","Food Balances (2010-)","012","Algeria","5301","Domestic supply quantity","S2775","Aquatic Plants","2022","2022","1000 t","0","I","Imputed value",""
"FBS","Food Balances (2010-)","012","Algeria","5154","Other uses (non-food)","S2775","Aquatic Plants","2022","2022","1000 t","0","E","Estimated value",""
"FBS","Food Balances (2010-)","024","Angola","5511","Production","S2781","Fish, Body Oil","2022","2022","1000 t","8","E","Estimated value",""
"FBS","Food Balances (2010-)","024","Angola","5611","Import quantity","S2781","Fish, Body Oil","2022","2022","1000 t","0","E","Estimated value",""
"FBS","Food Balances (2010-)","024","Angola","5072","Stock Variation","S2781","Fish, Body Oil","2022","2022","1000 t","0","E","Estimated value",""
"FBS","Food Balances (2010-)","024","Angola","5911","Export quantity","S2781","Fish, Body Oil","2022","2022","1000 t","5.1","E","Estimated value",""
"FBS","Food Balances (2010-)","024","Angola","5301","Domestic supply quantity","S2781","Fish, Body Oil","2022","2022","1000 t","2.9","I","Imputed value",""
"FBS","Food Balances (2010-)","024","Angola","5521","Feed","S2781","Fish, Body Oil","2022","2022","1000 t","2.9","E","Estimated value",""
"FBS","Food Balances (2010-)","024","Angola","5511","Production","S2761","Freshwater Fish","2022","2022","1000 t","25.43","E","Estimated value",""
"FBS","Food Balances (2010-)","024","Angola","5611","Import quantity","S2761","Freshwater Fish","2022","2022","1000 t","17.26","E","Estimated value",""
"FBS","Food Balances (2010-)","024","Angola","5072","Stock Variation","S2761","Freshwater Fish","2022","2022","1000 t","0","E","Estimated value",""
"FBS","Food Balances (2010-)","024","Angola","5911","Export quantity","S2761","Freshwater Fish","2022","2022","1000 t","0","E","Estimated value",""
"FBS","Food Balances (2010-)","024","Angola","5301","Domestic supply quantity","S2761","Freshwater Fish","2022","2022","1000 t","42.69","I","Imputed value",""
"FBS","Food Balances (2010-)","024","Angola","5521","Feed","S2761","Freshwater Fish","2022","2022","1000 t","0","E","Estimated value",""
"FBS","Food Balances (2010-)","024","Angola","5527","Seed","S2761","Freshwater Fish","2022","2022","1000 t","0","E","Estimated value",""
"FBS","Food Balances (2010-)","024","Angola","5154","Other uses (non-food)","S2761","Freshwater Fish","2022","2022","1000 t","0","E","Estimated value",""
"FBS","Food Balances (2010-)","024","Angola","5170","Residuals","S2761","Freshwater Fish","2022","2022","1000 t","0","E","Estimated value",""
"FBS","Food Balances (2010-)","024","Angola","5142","Food","S2761","Freshwater Fish","2022","2022","1000 t","42.69","E","Estimated value",""
"FBS","Food Balances (2010-)","024","Angola","645","Food supply quantity (kg/capita/yr)","S2761","Freshwater Fish","2022","2022","kg/cap","1.2","E","Estimated value",""
"FBS","Food Balances (2010-)","024","Angola","664","Food supply (kcal/capita/day)","S2761","Freshwater Fish","2022","2022","kcal/cap/d","2.45","E","Estimated value",""
"FBS","Food Balances (2010-)","024","Angola","661","Food supply (kcal)","S2761","Freshwater Fish","2022","2022","Kcal","31800.42","E","Estimated value",""
"FBS","Food Balances (2010-)","024","Angola","674","Protein supply quantity (g/capita/day)","S2761","Freshwater Fish","2022","2022","g/cap/d","0.35","E","Estimated value",""
"FBS","Food Balances (2010-)","024","Angola","671","Protein supply quantity (t)","S2761","Freshwater Fish","2022","2022","t","4600.39","E","Estimated value",""
"FBS","Food Balances (2010-)","024","Angola","684","Fat supply quantity (g/capita/day)","S2761","Freshwater Fish","2022","2022","g/cap/d","0.12","E","Estimated value",""
"FBS","Food Balances (2010-)","024","Angola","681","Fat supply quantity (t)","S2761","Freshwater Fish","2022","2022","t","1497.05","E","Estimated value",""
"FBS","Food Balances (2010-)","024","Angola","5511","Production","S2762","Demersal Fish","2022","2022","1000 t","77.3","E","Estimated value",""
"FBS","Food Balances (2010-)","024","Angola","5611","Import quantity","S2762","Demersal Fish","2022","2022","1000 t","8.29","E","Estimated value",""
"FBS","Food Balances (2010-)","024","Angola","5072","Stock Variation","S2762","Demersal Fish","2022","2022","1000 t","0","E","Estimated value",""
"FBS","Food Balances (2010-)","024","Angola","5911","Export quantity","S2762","Demersal Fish","2022","2022","1000 t","0.14","E","Estimated value",""
"FBS","Food Balances (2010-)","024","Angola","5301","Domestic supply quantity","S2762","Demersal Fish","2022","2022","1000 t","85.46","I","Imputed value",""
"FBS","Food Balances (2010-)","024","Angola","5521","Feed","S2762","Demersal Fish","2022","2022","1000 t","0","E","Estimated value",""
"FBS","Food Balances (2010-)","024","Angola","5527","Seed","S2762","Demersal Fish","2022","2022","1000 t","0","E","Estimated value",""
"FBS","Food Balances (2010-)","024","Angola","5154","Other uses (non-food)","S2762","Demersal Fish","2022","2022","1000 t","0","E","Estimated value",""
"FBS","Food Balances (2010-)","024","Angola","5170","Residuals","S2762","Demersal Fish","2022","2022","1000 t","0","E","Estimated value",""
"FBS","Food Balances (2010-)","024","Angola","5142","Food","S2762","Demersal Fish","2022","2022","1000 t","85.46","E","Estimated value",""
"FBS","Food Balances (2010-)","024","Angola","645","Food supply quantity (kg/capita/yr)","S2762","Demersal Fish","2022","2022","kg/cap","2.4","E","Estimated value",""
"FBS","Food Balances (2010-)","024","Angola","664","Food supply (kcal/capita/day)","S2762","Demersal Fish","2022","2022","kcal/cap/d","3.34","E","Estimated value",""
"FBS","Food Balances (2010-)","024","Angola","661","Food supply (kcal)","S2762","Demersal Fish","2022","2022","Kcal","43397.76","E","Estimated value",""
"FBS","Food Balances (2010-)","024","Angola","674","Protein supply quantity (g/capita/day)","S2762","Demersal Fish","2022","2022","g/cap/d","0.62","E","Estimated value",""
"FBS","Food Balances (2010-)","024","Angola","671","Protein supply quantity (t)","S2762","Demersal Fish","2022","2022","t","8017.76","E","Estimated value",""
"FBS","Food Balances (2010-)","024","Angola","684","Fat supply quantity (g/capita/day)","S2762","Demersal Fish","2022","2022","g/cap/d","0.1","E","Estimated value",""
"FBS","Food Balances (2010-)","024","Angola","681","Fat supply quantity (t)","S2762","Demersal Fish","2022","2022","t","1268","E","Estimated value",""
"FBS","Food Balances (2010-)","024","Angola","5511","Production","S2763","Pelagic Fish","2022","2022","1000 t","271.25","E","Estimated value",""
"FBS","Food Balances (2010-)","024","Angola","5611","Import quantity","S2763","Pelagic Fish","2022","2022","1000 t","54.09","E","Estimated value",""
"FBS","Food Balances (2010-)","024","Angola","5072","Stock Variation","S2763","Pelagic Fish","2022","2022","1000 t","0","E","Estimated value",""
"FBS","Food Balances (2010-)","024","Angola","5911","Export quantity","S2763","Pelagic Fish","2022","2022","1000 t","29.46","E","Estimated value",""
"FBS","Food Balances (2010-)","024","Angola","5301","Domestic supply quantity","S2763","Pelagic Fish","2022","2022","1000 t","295.88","I","Imputed value",""
"FBS","Food Balances (2010-)","024","Angola","5521","Feed","S2763","Pelagic Fish","2022","2022","1000 t","0.32","E","Estimated value",""
"FBS","Food Balances (2010-)","024","Angola","5527","Seed","S2763","Pelagic Fish","2022","2022","1000 t","0","E","Estimated value",""
"FBS","Food Balances (2010-)","024","Angola","5154","Other uses (non-food)","S2763","Pelagic Fish","2022","2022","1000 t","0","E","Estimated value",""
"FBS","Food Balances (2010-)","024","Angola","5170","Residuals","S2763","Pelagic Fish","2022","2022","1000 t","0","E","Estimated value",""
"FBS","Food Balances (2010-)","024","Angola","5142","Food","S2763","Pelagic Fish","2022","2022","1000 t","295.56","E","Estimated value",""
"FBS","Food Balances (2010-)","024","Angola","645","Food supply quantity (kg/capita/yr)","S2763","Pelagic Fish","2022","2022","kg/cap","8.3","E","Estimated value",""
"FBS","Food Balances (2010-)","024","Angola","664","Food supply (kcal/capita/day)","S2763","Pelagic Fish","2022","2022","kcal/cap/d","17.96","E","Estimated value",""
"FBS","Food Balances (2010-)","024","Angola","661","Food supply (kcal)","S2763","Pelagic Fish","2022","2022","Kcal","233260.26","E","Estimated value",""
"FBS","Food Balances (2010-)","024","Angola","674","Protein supply quantity (g/capita/day)","S2763","Pelagic Fish","2022","2022","g/cap/d","2.65","E","Estimated value",""
